"","SYMBOL","SST_IP_AMPH2","SST_IP_AMPH2.1","SST_IP_AMPH3","SST_IP_AMPH2.2","SST_IP_SAL1","SST_IP_SAL2","SST_IP_SAL4","SST_IP_SAL4.1","SST_UF_AMPH2","SST_UF_AMPH2.1","SST_UF_AMPH3","SST_UF_AMPH2.2","SST_UF_SAL1","SST_UF_SAL2","SST_UF_SAL4","SST_UF_SAL4.1"
"9706","Enc1",11.1543234334626,11.4615192615932,10.9205317856096,11.4655701487554,10.8614128824482,11.47995768739,10.8898523075974,11.4666596144893,11.644974829054,11.2431362156862,11.1464358809932,11.3306618998172,11.1617533396046,11.0892725279933,11.2012689981339,12.0331302856485
"9707","Endod1",10.8020548456635,10.9137283134411,10.6481226332117,11.0737209549346,10.6252179528389,11.0665458875014,10.7582913914472,10.9354566656589,10.9240368697263,10.763785480461,10.5052776379092,10.8264479851177,10.7205582131935,10.7876877965564,10.5263275681596,10.5133527054626
"9708","Endog",7.79322443073886,8.23221368179695,7.76538850358147,8.04126801247794,7.75752337314424,8.04399405416279,8.11557874094988,8.01625528451443,7.70706085264106,7.64153359724925,7.79637662870189,7.85111661001411,7.89413867272785,7.82275877034334,7.94596543020685,7.77458663409737
"9710","Endov",9.60210051698303,10.0636864834333,9.53657536984975,9.57345560577001,9.74786421376372,9.59193806332842,9.82552564680458,9.86138902631591,9.80129452081722,9.74695666777963,9.52844599469835,9.79512622536662,9.81319549191588,9.64191030517675,9.81469559816678,9.74972589593606
"9711","Eng",10.5599315478687,9.74773578409133,10.7045001742169,10.3065826636236,9.10575328630057,8.27419191333087,10.6963062704097,10.5006515606883,8.42148366608383,8.08104772121676,8.21127224210238,8.27501827169886,7.59172020204497,7.54886207139464,8.81512500534879,8.94252507440353
"9712","Engase",8.34568545102921,8.7191219752084,8.41902451609246,8.34008288426243,8.43918307637333,8.36844276593936,8.47869679825974,8.69533750600717,8.54528967193604,8.45339229297758,8.21662228647972,8.36166366423339,8.44459038536678,8.52730946676448,8.63099990929412,8.68747739372764
"9713","Enho",7.80033643152434,7.85280909655995,7.71447106779165,7.8715935926158,7.65699293386147,8.00033269064144,8.05065250817336,7.87969239489144,7.7896030360247,7.69904225375936,7.65711876877385,7.66477577485621,7.74748339875563,7.71987640823367,7.75647140932304,7.98583130930455
"9714","Enkd1",7.749336971921,8.00035714191853,7.75829182154184,7.69236278327138,7.69183267688713,7.81271928511273,7.97425600992334,7.87969239489144,7.75750228279849,7.81189776610822,7.91711700402589,7.80271174363087,7.8724527683742,7.73786878995511,7.9549784500571,7.96840534842148
"9715","Enkur",7.88816996702705,8.1224946479506,7.90303221071597,8.78970805077389,8.17518197455411,8.13934670527921,8.08361037342561,7.82654290969832,7.83573196411105,8.05584850267274,7.94508212469134,7.82376539124706,7.88696405581701,8.0200485356174,7.85097344071857,7.78528699153034
"9716","Eno1",10.3213337675018,10.6926333723858,10.2887227114577,10.6535151519505,10.2094451896404,10.6539877219295,10.7062263008335,10.6654119011438,10.6106908305411,10.4552038109499,10.3565810391708,10.5500769101124,10.4181727552184,10.3057182065113,10.8240368324534,10.7797966462916
"9718","Eno2",11.4289866333833,12.0692268765985,11.3178674277407,11.7568944503359,11.4314157798299,11.7652142939559,11.8475695559833,11.8055082140443,11.6512891967227,11.4848498157506,11.1923604706816,11.4957919319407,11.4225179509945,11.2417083850448,11.8499454308594,11.7067447860927
"9719","Eno3",7.93233002373046,8.04510115493323,7.99614312228064,7.92908860813994,7.99398291617802,7.83056547975164,8.08361037342561,8.06038927543049,7.89391246467746,7.89013693747537,7.73816270533518,7.8907190595836,7.78035979665404,7.79811457523409,7.77833298707273,7.70753117338866
"9720","Eno4",8.11280629829237,8.34339690486738,7.95646842784948,8.61219335569359,8.20094232880355,8.19649303951854,8.32190363433356,8.18919888945859,8.14842838757206,8.22102472010325,8.11026487183807,8.26144092816639,8.25271685364022,8.16254707153247,7.9549784500571,7.98583130930455
"9721","Enoph1",10.1867433965225,10.3128186256463,10.0938498314856,10.0843257191769,10.3899548518897,10.4071076772379,10.2232327279921,10.2871378422179,10.2247584307384,10.2669818621868,10.1941178196893,10.2361933348626,10.3607316045233,10.2135251133015,10.2315935667134,10.2041877857294
"9722","Enox1",14.7970699346032,14.319182089914,14.7531635259893,14.057392849129,14.8663816398692,14.4716643637337,14.1626231471774,14.5848878800227,15.2084404410809,15.0088182299667,15.3385632508619,14.8932559480232,15.1029141037268,15.0197429004398,14.7083220547449,15.137741018496
"9723","Enox2",11.301860653922,10.7655180777074,11.2242915736777,11.0922636108046,11.3252379111847,11.2410488817423,10.9600494534924,10.9495233165395,11.8734884442503,11.7941053668687,12.1464117854245,11.7918283824112,12.0009814825371,11.846842936451,11.7210988326726,11.6435074415133
"9724","Enpep",8.82953596689782,7.91284215005762,8.61837262802799,8.61599962508538,8.0001441496773,7.69754484244393,8.10926076003626,8.25742297396682,7.29116374553858,7.55788363150723,7.35974843935088,7.54874653856003,7.31048827795836,7.39944703033126,7.59898354111966,7.73045676605343
"9725","Enpp1",9.11523695616385,8.8808755232413,9.12001003460834,8.8637752896395,8.7393359397992,8.74937895971867,8.66180800975326,9.0161949913717,8.59527854698934,8.45339229297758,8.55664497997841,8.54334168980283,8.49119135822901,8.55666666004583,8.81512500534879,8.51643535182874
"9726","Enpp2",10.5302199786003,10.3792823992154,10.4156691437872,10.4637221458971,10.318620805331,11.0539236818109,10.6753394855116,12.116674364329,12.0048262496784,11.9375633211339,11.850763596998,11.853138354355,11.7287573980562,12.1886611421783,12.0183909939685,12.1645411149078
"9728","Enpp4",9.53116124207695,9.18372448837873,9.32346290029332,9.67001014417817,9.23924051865352,9.38511113639609,9.3074320166286,9.49798791992378,9.30098035121356,9.13917579848857,9.00952803356849,9.21081891245868,9.1202330326234,9.33784053298574,9.26183480724921,9.29348777264453
"9729","Enpp5",11.7317190535806,11.888423264185,11.4690961177453,11.9144424327566,11.6215644885785,12.0193001428576,11.6418595860614,11.8181651559315,11.3562971395683,11.4339614646852,11.216539233586,11.5535978499581,11.4773396624722,11.4797688355635,11.4312440368487,11.4822595514915
"9730","Enpp6",7.80033643152434,7.49728936297815,7.63604780591525,8.07812157175506,7.78094805161054,8.11961537735113,7.68140668335355,7.76043074982371,8.62506984308889,8.53578569532571,8.58824818757883,8.83936552299897,9.05763020213181,9.34694406933495,8.8279240221367,8.96927253382398
"9732","Ensa",11.0987730183733,11.159541230197,11.0200138976945,11.2684185747761,11.0041650245397,11.2759733288579,10.8456969135982,10.9362879452331,11.0461764332849,11.0278550776828,10.8748356973695,11.0180702357183,10.8644119776137,10.7737368214765,10.9150606463575,10.9612611563054
"9734","Entpd1",10.1545374471878,9.5103243788577,10.2037186608513,9.82363845119975,9.26135966530418,9.05146499966344,9.81378197341632,9.90148177456785,10.1808955468337,10.2023567629615,10.2119340177712,10.0989816360323,9.97737653431781,10.2580038482339,10.0782263686994,10.0796392538642
"9736","Entpd3",9.57120132107955,9.42121218350624,9.66923652510883,9.32902258696861,9.55808169272191,9.25279219211331,9.77967674877103,9.64376431726767,9.4840695080266,9.14442487250049,9.35043156904726,9.29413088133191,9.43292324799651,9.25548471421572,9.83914562356518,9.54279096707329
"9739","Entpd5",9.52267198094474,9.60681210427862,9.69113425429313,9.71421767299243,9.5313037413296,9.6552140756051,9.87477267606267,9.68848229506489,9.75767224599954,9.75874273126875,9.66891320087316,9.82299197635496,9.5437984713884,9.78792543863967,9.73215496047477,9.49230041832933
"9740","Entpd6",10.2470097691167,10.705366528039,10.243433338063,10.4308291653518,10.3928917117498,10.4956998690024,10.4118861994645,10.3697640883114,10.0775754100987,10.2084656111285,10.0133432754714,10.1370358905338,10.2326766163617,10.0187960044135,10.2900531166349,10.1212887930679
"9741","Entpd7",10.4183682918657,10.474077355719,10.4941503932339,10.2332064974173,10.4295774644122,10.2629495548692,10.3624485362618,10.4927428606989,10.4743281321957,10.4114852626651,10.4633620302319,10.38284110763,10.4201820188694,10.3171170536292,10.214660669125,10.4032742924185
"9743","Entr1",10.6144216268064,10.7024381463903,10.6569420208757,10.576411942959,10.5571361420162,10.6210812308343,10.7942341130124,10.7884788463712,10.5295274434712,10.4345525191564,10.5525179328219,10.6451641178567,10.5096760125352,10.5179826402115,10.7840753872452,10.6790932347695
"9744","Eny2",10.7536612515482,10.6688241366241,10.7304860851016,10.7348483167242,10.7432143432116,10.6832596764491,10.6324609499698,10.6257097410622,10.5906082245054,10.5646846326692,10.5110296821931,10.5417905840853,10.6496770671949,10.5559328973497,10.5188425281142,10.4457186731013
"9745","Eogt",11.4624654143646,10.8015270149494,11.534971142751,11.1507728226373,10.8090246525669,10.3411546776658,11.2720997067666,11.1497875372804,10.4885654864835,10.5144395835866,10.4303378267856,10.4285494092828,10.4261928764771,10.3306762415154,10.5399490739122,10.5779272872297
"9747","Ep300",12.5912449846704,12.5118131641027,12.6712749609458,12.6084315580746,12.5716312389299,12.5442129162673,12.6084529215136,12.5546447231833,12.5570912687662,12.6252798226848,12.6540076798596,12.5810364541796,12.6053505712606,12.5480825414222,12.6160845950794,12.5017765654177
"9748","Ep400",12.5629235609595,12.5745903403305,12.6556558642159,12.5305608014051,12.7142285911638,12.5849526683759,12.6373850236483,12.667546340711,12.5983853387912,12.5585068375832,12.60288929206,12.5812376759247,12.6182437942482,12.6159007402776,12.4346741088072,12.533005643276
"9749","Epas1",12.9732491806545,12.1385222391044,13.1855779583689,12.8043964481188,11.1027687709717,10.3858573337954,12.6444114255833,12.7504921461457,10.7966234404074,10.5015971593512,10.5901221577677,10.4693450132771,9.83460718861927,9.78627379511259,10.7039439662985,10.8806480482266
"9750","Epb41",12.6052982683544,12.0367681473188,12.6064350224921,12.3447954961934,12.6568879020077,12.3796900883791,12.544285608397,12.3114254155774,12.7270076432127,12.5434786945966,12.8021841622046,12.617203939018,12.8346050283221,12.7992662964741,12.8522159532427,12.7516863351305
"9751","Epb41l1",13.4385338160882,13.5759356234891,13.5112129118604,13.218191521514,13.4530588216052,13.1324178371779,13.6596774956829,13.6101623005698,13.5175724517029,13.5376602764327,13.4749168759837,13.261246699773,13.292605060678,13.117826038865,13.6318081822575,13.6103461206627
"9752","Epb41l2",11.2758223175826,10.9658867638918,11.3851399041373,11.244047722843,11.1548213764539,11.0321321927867,11.409501187199,11.2908798370569,11.6922835256151,11.7494573643312,11.8230251988576,11.7566046241893,11.8899818917716,12.054673025123,11.7308096239772,11.7437129674784
"9753","Epb41l3",14.3069449645744,13.8875516500445,14.2698284179738,13.924153144122,14.356696068576,13.9677122138943,14.1254508419359,14.0423141997363,13.6003217033077,13.6999231144011,13.8519476776414,13.7246178424461,13.7933271910485,14.0422218350785,13.7660382743389,13.5590116829234
"9754","Epb41l4a",10.6478366136887,10.2947314172851,10.4966115577507,10.6646874807377,10.4456888033526,10.4611460499582,10.1521348230478,10.0939638678092,10.0091150331001,10.1550498125061,9.95654090791958,9.96086150797981,9.91426912794085,10.4242471102346,9.79607451839405,9.62461973231689
"9756","Epb41l4b",12.6248621524999,13.0000615831206,12.5296012566153,12.258711305778,12.7665650369601,12.9009422211438,12.3343721902092,12.4551798913931,12.6007779613833,12.6365637576646,12.6664556268384,12.4715339267483,12.4433651455547,12.6154422037819,12.1516315194321,12.460880213058
"9757","Epb41l5",10.8883664682725,10.6147979298502,10.9199221142547,10.8210480988929,10.9402448153796,10.7465493189279,10.9032297100253,10.6912807825428,10.3362106988535,10.4785890049071,10.6346811543854,10.5047485319713,10.4450618087991,10.8239741661324,10.3075676559936,10.019190903621
"9759","Epc1",12.654290385052,12.4726773046626,12.7307264966637,12.4890264376604,12.7275882210496,12.6677602496509,12.4721349820384,12.5481506968563,12.7485493860954,12.8068399788557,12.9976059706662,12.7775136883789,12.8308552902411,12.8699717839327,12.612006366535,12.7779909425404
"9760","Epc2",12.2152390932994,12.0204557163795,12.2826140132379,12.1318075252946,12.2793520422853,12.240792321665,11.9823916980752,11.9252473348304,12.1803400587202,12.2789149942893,12.3386761974703,12.3340437594164,12.2890045011936,12.3763002591859,12.0997208832609,12.1281439883782
"9762","Epdr1",11.0675941135641,10.8472901077139,11.1119789097602,11.0692090351893,11.0288312193568,11.2657135160451,10.9164834710184,11.0004821238039,11.2018574102734,11.1183911950141,11.3197595322166,11.2195706032879,11.157560151197,11.1284416456436,11.0498289055299,11.0951856413151
"9766","Epha10",11.4480241785745,11.2643247359755,11.5547085979378,11.0125876282814,11.3565253360237,10.9937657924027,11.6507336113366,11.4984786070115,10.7588193139106,10.9312215627029,11.1683727228844,10.9634083633474,10.8739462754708,10.9438304586044,10.8824494233775,10.9102312245666
"9767","Epha2",7.91991446470516,8.00035714191853,8.16994217563363,8.27629830233658,7.69183267688713,7.35450506746585,7.95973112695073,7.93820604700869,7.40490154485697,7.35452721794758,7.34522295384869,7.48859455796312,7.32566074583636,7.43996807052363,7.41843879990595,7.62200849901919
"9768","Epha3",11.9633949363235,11.24101971607,11.8342657300576,11.4922703431702,11.9244885680352,11.6541651103402,11.5161204169888,11.2196788552895,12.0038400820558,11.7819543456197,12.3877259437587,12.0995761253133,12.1814849493554,12.2046046727396,11.9331289595598,11.68817346416
"9769","Epha4",12.7337390303746,12.8039820445416,12.5133679242827,12.5797771347888,12.9135682052333,13.0570234201182,12.5269005085282,12.6180252724933,13.0339693069004,12.8840409967898,13.0107938764598,12.8696807968331,13.0434222722451,13.1677727842783,12.7095635722998,12.9399156509107
"9770","Epha5",14.8110105209814,14.1149785200702,14.7495758856079,14.3821382121186,14.7542423756548,14.3925403726722,14.1881654640793,14.2300307820845,14.1869687291069,14.1613439001364,14.5415356830327,14.4032751369186,14.3478626641037,14.4770969198383,13.950680019297,14.117331690735
"9771","Epha6",14.9651562853924,14.1009259009781,14.9291570526808,14.3751220262669,15.0386058736874,14.6877756745442,14.5293991891459,14.3918104641943,14.5718630171455,14.6627225483712,15.0854439538461,14.7243002964447,15.1022533503121,15.1723412433039,14.6903419305119,14.85234577689
"9772","Epha7",13.1108435625855,12.3163748468704,13.0293362876245,12.635657844701,13.0638522982754,12.6594701839125,12.5405240307164,12.592217498481,13.10386576249,12.9121670732247,13.435089063837,13.0971894914715,13.3500541606705,13.3162092104652,12.790922255447,13.2211129951725
"9773","Epha8",8.63613385162071,8.83293723062589,8.51048365932399,8.40959615246558,8.79039066705595,8.63064134713144,8.90289033606388,9.08938377558628,9.51643352042464,9.32787108079907,9.24605736658267,9.13573822051319,9.62546629163933,9.10964608117914,9.85321407197467,9.86456330520681
"9774","Ephb1",12.3074892983019,12.4206618988633,12.1107380890535,11.9994197200655,12.7543202193307,12.9015625655835,12.1517777170917,12.1796634605841,13.7464416863918,13.5039317063654,13.7956275537632,13.4377150596925,13.737650527988,13.7151397135953,13.5658850221283,13.691904400504
"9775","Ephb2",11.0427373545379,11.1911609200152,11.1050275986927,11.1305027387721,11.257872599301,11.2059256292314,11.2525821134268,11.0194287223491,10.8744220132588,11.0564288959104,11.189383812388,10.9640273007458,10.9577066318844,11.178437195587,11.1279528136572,10.4219993635056
"9776","Ephb3",7.99219362478147,8.00795022176794,8.26491775879746,8.02234365020976,8.02442646470388,8.01509206696848,8.48328019584385,8.29879397700497,8.43445108303489,8.29008705590624,8.31375031415047,8.18126102766488,8.27289531112684,8.25708013658959,8.42086612007284,8.65412539756466
"9777","Ephb4",8.54678607500919,8.10883353660879,8.48915575101675,8.35902475463881,7.86908917915825,7.50112177980787,8.64586741451836,8.65708112974415,7.85796813544767,7.80370215196826,7.78012509516051,7.6812351608589,7.63110339738122,7.64385944756339,8.22962469292832,8.15311230802229
"9778","Ephb6",9.50897996576512,10.015439809008,9.58273881882941,9.63679536110853,9.77082058475365,9.84523744328617,9.96384516796892,9.97839838982029,9.36756025884069,9.47526369802491,9.23183401992066,9.42320775326793,9.48460364618127,9.77299013143048,9.60917454438114,9.65696317284623
"9779","Ephx1",9.28334751998068,9.33111051428003,9.292889491778,9.14463622423074,8.96844767852743,8.88645809305937,9.31710688028232,9.4933917805593,9.17902416100006,9.28840631583063,9.14574772718048,9.19786898136448,9.1897629668523,9.16522536843924,9.35365878084451,9.32288521001702
"9780","Ephx2",9.25880311776796,9.42604866681627,9.30251744447648,8.91593209161693,9.45344617766402,9.42338053642062,9.23771408708419,9.62714093218119,9.73534098112324,9.62328447304338,9.66891320087316,9.39346940130747,9.58795109959726,9.40033096163587,9.52576977588136,9.79389857992073
"9782","Ephx4",10.1204713660795,9.71675540070111,10.0774351930454,9.59367498858832,10.0243140177994,9.6126656346973,9.77967674877103,10.2486669039039,10.1210348809659,9.86525395381774,10.2399830758104,9.92154246807547,10.1452911483104,10.1434388775401,10.0765203720575,10.4907402413517
"9783","Epm2a",11.1010143847159,10.8752756107045,11.0725012530586,10.9196549043748,11.4089702211364,11.3609487616553,10.773805986559,10.9957061316767,11.1450625784891,11.2144598707535,11.3359956668126,11.2195706032879,11.5689724468094,11.6525595792651,10.9376418573584,11.1891874630479
"9784","Epm2aip1",11.6572370830355,11.7632762080689,11.3624662290402,12.0936692423025,11.4780379320911,11.9660995088461,11.5569483193081,11.3261506240667,11.357843145235,11.4225202851862,11.13100243972,11.5780243008943,11.3774136931652,11.2798835231563,11.3104460311282,10.942914177667
"9785","Epn1",10.5410205833789,11.0633201799393,10.5855856753232,10.6595418615142,10.5958303529845,10.5560754606782,10.8440653492393,10.9346249040469,10.8102638799902,10.7654367219975,10.6232287391761,10.6802900660344,10.6453961809077,10.6569472292664,10.8658613817604,10.8950387164658
"9786","Epn2",11.8895860736458,11.8010657503471,11.9855328060077,11.8554948082259,11.8234598371765,11.8780143776918,11.9373124726318,11.8875739689019,12.5821854859566,12.4046393203449,12.6427553494432,12.387496235295,12.4878635619189,12.4017878412696,12.4562843338908,12.5265679342859
"9788","Epo",8.73189121895391,9.46882959527174,8.66900124452408,8.50889025923853,8.21611734673516,8.60898901795126,9.31227801580316,8.99642132860857,7.84320243098694,8.25342193414327,7.93816445411345,8.27501827169886,8.07661583859631,8.6014339893616,8.4383835044892,8.4946631148769
"9790","Epor",7.44382372554752,7.58672554548215,7.38432583013472,7.38658440108836,7.38121951884408,7.62247496720097,7.59826659763712,7.3627955715823,7.70706085264106,7.7082567801414,7.50084746053507,7.49897412027676,7.61165581961041,7.58182979445145,7.76746882503208,7.88598942576617
"9795","Eprs",11.9360794985468,11.8585782104005,11.9829143025797,11.9435631174314,11.9727897981842,11.9088020512288,11.8357433861628,11.8316038592372,11.891731248499,11.8576201891839,11.872427723471,11.9006966878548,11.856419889175,11.8773942671117,11.8108097329878,11.752677185609
"9796","Eps15",11.8175856633667,11.3894914169546,11.7956547632332,11.9727959782225,11.5742938481387,11.9880836531033,11.688416727871,11.6729137156302,11.8180797494115,11.9269364484984,11.8616363897087,12.0091119145216,11.9413405309601,12.1365510928292,11.7616617914642,11.7458272212081
"9797","Eps15l1",12.4616782988169,12.4857467084075,12.4983759911873,12.0971496412777,12.6131172082186,12.3698590641234,12.6151445909154,12.493146972676,12.5819653177833,12.6191495800662,12.7230291069185,12.5128397140704,12.6225883438141,12.653459768336,12.6545463539695,12.626559970066
"9798","Eps8",11.3591289007845,11.4093329170845,11.4057234084501,11.3916757517563,11.3669702104112,11.8830518909018,11.0001367947246,11.1375603795515,11.6390563256995,11.6908691948818,11.7606935472226,11.5593345478789,11.4334526545106,11.9129219264083,11.4125852622439,11.4873250890259
"9799","Eps8l1",7.86200278061642,8.05959895571493,7.66035825449599,7.84911715041637,7.65699293386147,7.84807715635481,8.00269658035041,7.7701753015709,7.6534668606081,7.53547151709323,7.31504529379406,7.57708700888712,7.36893979734655,7.81461690324349,7.51434952141065,7.41590345670882
"9800","Eps8l2",8.36656322722533,8.00795022176794,8.58565661310059,8.13111562328177,7.53206173961379,7.56421958922073,8.37316731842122,8.33873116329525,7.63480552858752,7.36926113710722,7.34522295384869,7.28090918801424,7.39616442507879,7.73786878995511,7.61222560562575,7.55483598850354
"9802","Epsti1",8.1584691284994,8.03777636771891,8.09673115838733,7.9633898210245,7.95621052748146,8.20266422096521,7.95973112695073,7.92184110876334,8.15393024068065,8.56069173445314,8.37578749170954,8.34484343901127,8.43156181465236,8.54835013780311,8.4325728143187,8.23139897713061
"9805","Eqtn",8.80072068577748,8.50970660604248,8.71468816761969,8.99189771096411,9.43810520163129,9.2607849636503,7.88374251550991,8.48618413957844,9.02348773019163,8.95327249115719,9.13042244215637,9.32410415792925,9.5192822946292,9.54517135697114,8.02433298293684,8.89135998784513
"9806","Eral1",8.92033407520338,9.28640937212694,8.97153663580093,9.0420453632278,9.06068993365329,9.10021140428879,9.13145606380213,9.1108857358974,8.98508085821917,8.98020648775718,8.87338425013994,8.96133857280757,8.95495760228383,9.10423093237377,8.93778222254144,8.98805146785507
"9807","Erap1",9.7441817820746,9.28373372448113,9.75068300502292,9.72089638400854,9.53849525417245,9.33320649343137,9.63619813927986,9.59756364960863,9.33574855692209,9.19329739277993,9.29697267177566,9.25727095935064,9.27420750925016,9.2603272573848,9.11982640041292,9.14610652850512
"9809","Erbb2",7.88169467213719,7.80747940505189,7.94483998323635,7.7190288934786,7.43133170527009,7.2844946789801,7.99566037689601,7.98575170222145,7.68957200220712,7.52400660544924,7.55655761426441,7.57708700888712,7.40934689784767,7.35615841585543,7.8205367089839,7.86669084658203
"9810","Erbb3",7.47635707065785,7.62206613790002,7.32284613298727,7.6363567411404,7.19824009340485,7.87375144220179,7.44035583073704,7.53744681849239,8.80645776055003,8.92268575094565,8.59989479634966,8.67599920778476,8.56379832555242,8.79039543060083,8.9762433329465,8.76942111472767
"9811","Erbb4",16.2646309089561,15.0455883041581,16.1600900636312,15.466107368532,16.040819637305,15.6793167325423,15.3813284896388,15.891144246102,15.4472258908331,15.5164076682944,15.9090146256575,15.6326057837782,15.7800154672982,15.7882057707144,15.3093394958849,15.3124663445906
"9812","Erbin",12.5997724743046,12.0741273152719,12.6645758430239,12.4783925142938,12.4876308223843,12.4783668839328,12.3101243033721,12.3748848468381,12.8514976420163,12.8247072578204,12.9042903130196,12.8746142444214,12.9196756865687,13.0902102865699,12.8172214756986,12.7961992280789
"9813","Erc1",13.0835350769341,12.7557800756944,13.1134986489024,12.8357843063937,13.1549410733582,13.0213189865498,12.8226465049265,12.8262442310033,13.1754998860217,13.1251504143841,13.3883124218627,13.1503626746792,13.2692461216348,13.2792056284859,12.8791280083454,13.1354842416267
"9814","Erc2",15.5914393385176,14.9933956115937,15.6120235386616,14.9905078287905,15.9494796474418,15.3868172114269,15.1075079196776,15.2816018972224,16.2770487827687,16.1123417165685,16.5889526857124,16.0416195129234,16.4441114429427,16.3503485263126,15.8252608730787,16.382246584179
"9815","Ercc1",8.81232396726304,9.0536627307002,8.97887959560267,8.73555301534262,8.80593831642991,8.73759792307142,9.05174468112268,8.94565469304204,8.97108969167883,8.95327249115719,8.88888495776549,8.77529926885595,8.92282971873141,8.72686408766507,8.96099320238134,9.07815666656539
"9816","Ercc2",9.13120840482578,9.5328503010322,9.12439415802054,9.08508897576491,9.12287658967245,9.03585936257225,9.62852590426347,9.43220668744192,9.24481576904363,9.2836874521036,9.05105441694223,9.25934512949755,9.22558909267172,9.01446563015366,9.60679160972338,9.40746871444124
"9817","Ercc3",9.98274097052633,10.01860267621,9.99821001918536,9.94658421527087,10.0306389454284,9.95415666587135,9.95625313557938,9.99618645571298,9.86281893678503,9.91712666916692,10.0160565337983,9.84896186642877,10.0804959965337,9.98045194918918,9.89070522036061,10.0314890359082
"9818","Ercc4",10.575367031436,10.6158364149382,10.5901993012163,10.445874616526,10.7309169985917,10.6677225313305,10.5048644016621,10.6132685827456,10.9107388172711,10.7769424131724,10.8918000340372,10.8264479851177,10.8629395180374,10.8079602376558,10.8530456194592,10.7972762121572
"9819","Ercc5",10.6432206653225,10.4544539320223,10.7150919239225,10.5827718285679,10.6433857164444,10.4824232616922,10.4798144912937,10.5218997711913,10.621918311072,10.6350807917701,10.6906068848403,10.6990246348547,10.6666736359125,10.6587356308155,10.5213419033516,10.5429561610382
"9820","Ercc6",11.6992138082929,11.4984712430618,11.7391782675161,11.4908266748802,11.7437015927664,11.6741668182613,11.5951987928557,11.5568464061796,11.8150838789917,11.7365023089216,11.943316493479,11.7076431897105,11.7728418719541,11.8854076548061,11.6647985119906,11.7730337177426
"9822","Ercc6l2",11.4254167983241,11.2649850730245,11.3996228961057,11.3423525793702,11.5347093836509,11.6649322724169,11.0176001448888,11.2593746417841,11.4697756338424,11.5450705223762,11.5487171428204,11.4655577200607,11.645322808597,11.7177125504527,11.2433768053704,11.3536197749808
"9823","Ercc8",9.78991138739697,9.75917889634175,9.77681126896173,9.79707351640128,9.89147328320303,9.8382511585181,9.64952371758413,9.76060476617645,9.78120999447825,9.82105034967152,9.8765617557985,9.74060542856851,9.83156828853891,9.83499649434971,9.75807380031396,9.83672252974499
"9825","Erf",8.38707688129499,8.84787654072843,8.4037224821723,8.34484717934004,8.42248143563014,8.37904696783407,8.81811862559679,8.93526263230997,8.80645776055003,8.72235071289016,8.6785181649104,8.55406436828991,8.83414568734717,8.53997706007446,9.34503743590226,9.42647701691645
"9827","Erg",10.5268802160413,9.54619211192424,10.6995304055488,10.2401405917334,9.17297594361955,8.41030076133972,10.1414899967399,10.0758531960671,8.42582177987936,8.22648927155832,8.2839608411716,8.34060033729417,7.65942637476206,7.64385944756339,8.51148050425336,8.70150616187707
"9828","Erg28",9.4146724066332,9.59404292761787,9.30443490896839,9.35746496397427,9.53849525417245,9.45370940226822,9.57759798293101,9.64582836368565,9.51077696902421,9.48346146211327,9.46561012863606,9.57291790015596,9.56605033043467,9.41335953715404,9.72121214466782,9.684101242032
"9829","Ergic1",11.8452179341243,12.0532798199181,11.9048303096821,11.7399866677727,12.002733634761,11.9497885594436,12.0268205379705,12.0908360522511,11.9430565839076,11.9099175685686,11.9764599659866,11.7841527385438,11.9135861980204,11.9606553516953,12.0922098087483,12.0396057712112
"9830","Ergic2",11.5629406233341,11.3864611072417,11.5511757750039,11.5075800114969,11.6002317737312,11.5476480299912,11.2841649846951,11.3587201909534,11.3619577198438,11.4230423177218,11.5514995670673,11.5498978606312,11.5458042391986,11.5414734473518,11.3382590321753,11.3241873559113
"9831","Ergic3",9.81499363317565,9.97692252397669,9.95446738630165,9.97328071238567,9.89703432288042,9.77008781739363,10.0842539701819,9.97350794773911,9.77027489273902,9.83382248322051,9.88699674119906,9.9520783554076,9.74531025674299,9.80106903207095,10.0713900105447,9.78975112099707
"9832","Erh",9.24219062920988,9.25394928684825,9.13311972611048,9.29091281011276,9.33606493495654,9.33572326000435,9.04291532248664,9.19647404004521,9.25850816297553,9.17549697322977,9.19070484828337,9.20219940587932,9.26507991891329,9.04600849375616,8.99131953492395,9.06414312259565
"9833","Eri1",9.24219062920988,9.22908533502727,9.28707992441009,9.33123157353309,9.03238348532885,9.23666422181305,9.30985716604521,9.05169980957639,9.44301436641474,9.33471863341956,9.35479358789057,9.24056265637834,9.18248248466454,9.24818840225851,9.2981159923177,9.2542982121293
"9834","Eri2",9.46352079707045,9.3668566099093,9.42188086043019,9.37039563410647,9.38502969844483,9.58355972654029,9.37607205398205,9.36817623411464,9.46857312047336,9.47320663137483,9.66717688990257,9.51908632959568,9.51737833826206,9.4992355255349,9.17973496653654,9.38263682274493
"9835","Eri3",12.7403905320575,12.8148284873706,12.7959646411187,12.5813589803254,13.002740479201,12.8463540662211,12.7345261493369,12.7407964136342,13.0179476827486,12.9773351574847,13.1345842847279,12.8551112190752,13.0934147323915,13.0436003981728,12.8776729562765,13.0388601553924
