genes_filt,SST_IP_AMPH1,SST_IP_AMPH2,SST_IP_AMPH3,SST_IP_AMPH4,SST_IP_SAL5,SST_IP_SAL7,SST_IP_SAL15,SST_IP_SAL16,SST_UF_AMPH11,SST_UF_AMPH12,SST_UF_AMPH13,SST_UF_AMPH14,SST_UF_SAL8,SST_UF_SAL10,SST_UF_SAL17,SST_UF_SAL18
Cwf19l2,30865.707903561135,27107.33257455247,30921.742209397176,31425.993798974912,28404.18793213814,28990.982607406095,27578.053447314018,26634.39723467504,30819.50998239342,29816.668817019276,29781.594551006594,31145.061806791706,29225.65323257001,29260.033057328106,24950.049479357232,24336.01888097586
Cwh43,115.56122167583275,66.52197181574418,106.49668136451105,113.02077537975224,89.57300428375953,220.37068806420854,125.88819594920547,146.92805725914292,377.79489832061984,219.93817902954208,272.54174376563554,251.78331106147255,290.8333148822774,535.5244183589268,191.21741513362159,431.63004916368175
Cx3cl1,163779.76134995933,318440.8812764106,157699.96925973985,230810.27171850618,169700.45812592463,224610.3678038025,248587.63819153217,289280.9504739064,205469.89892493965,186757.16697245493,134427.41830492578,168044.72809107965,178374.35456280594,152975.485876388,257332.96096674874,254862.89397376095
Cx3cr1,8221.51975106671,13559.838734921292,6563.351029279496,9246.606369735462,3470.514832641349,9270.872418701218,11527.875050442966,8913.635473721337,10415.145704813533,12730.231267162304,10765.123584051931,13505.56607261268,13472.442290180195,17169.44954372542,22170.884079006395,22404.538967700497
Cxadr,65187.16525701546,74719.69614250438,67163.34357271373,69576.5311635703,64110.560566037886,65438.80800906665,72773.67000422151,69997.95494547904,49658.29093064703,51363.910671798745,49860.686137851,55353.34171587649,53602.90433161663,50183.5382236674,61079.752030013246,57550.67322182423
Cxcl12,162.25795072785678,71.8450653435703,146.85766427008727,172.016258431894,48.03686516546508,22.595163289715995,182.5108167810417,152.1495843944191,24.567234943504165,13.446449915568317,13.880822656190638,20.849140078178248,6.815498649709303,4.698068133931742,28.04867143388916,34.307944001463994
Cxcl14,91.60902992252176,182.23783663714022,99.90944859778891,118.70345302209343,97.14178056275627,142.09003276200667,131.37364064101916,175.0474700903862,118.54140218821411,127.04188776377117,100.92292720903923,110.73939614900064,99.842328118424,80.02260039120847,147.56422540156862,151.98190966274743
Cxxc1,6657.456535346726,9934.290163985566,7116.4586904956495,8966.62387022455,7325.626429956401,7074.933597429308,11038.690278571248,11737.643541692503,9445.197974901866,8858.926411574213,6247.1106546635065,7724.361967378508,7871.101394230704,6516.8411779908065,10777.88454021662,9340.70335584614
Cxxc4,549122.7782826101,536449.2860416532,528140.7977854611,592595.2882406065,506264.9563169924,571613.0519644434,508085.13389030594,456296.0369804324,539366.6034506442,532518.5979387952,494166.8651397635,564897.6163125687,505943.892955755,448967.77425879624,511362.4244155519,430437.38718572946
Cxxc5,2441.0321849301713,2735.718709897748,1888.1631335638144,4475.8362876058345,1638.5346137947192,3685.8226680345533,3120.403861024712,3139.3242596424648,2283.484724757552,3340.01730707349,2190.9208735049565,3508.9720330151486,2104.8152184946143,2454.6040488035146,3689.8572286105846,2916.0518282081807
Cyb561,866.4161149844351,1467.61678402036,810.7468114357907,1580.5351927863603,817.9739226141146,1016.9411909759139,1220.1400343785422,1285.7393748502345,799.255411333868,746.0281679460802,494.08715065720685,783.725932161301,555.9732988182752,510.2417121428571,870.7893570307014,808.3769790162282
Cyb561a3,2598.475231433148,3607.8533349638,2692.219494057642,2979.734648096084,2173.4919152495277,2334.35889488576,3540.0723485416415,3478.40896037266,2313.4383127692254,2704.866256689848,2088.5273976068706,2224.306992110106,2205.4047924571105,2278.748764141849,2808.4734414115396,2434.762293346536
Cyb561d1,8018.852540344505,13584.826610911165,8409.925326733095,9134.028335218833,7211.571288284035,8228.632582451452,10630.10349520535,11650.880098400878,7699.528885270783,7252.582135788374,6423.374587934869,8241.973621979849,6355.32291558454,6083.296248574529,10217.114103876018,8116.816647795022
Cyb561d2,315.0559204117245,622.743648901723,501.76367073040456,864.4968713962294,571.4551689724601,812.4088190469066,840.62281896062,796.762134867746,523.7298357738905,381.1201094019103,311.14539019136294,417.57455376543317,524.2544769534418,389.60345883775165,531.0049496130813,357.6537942786881
Cyb5a,44359.515575879435,57126.16661840914,48182.29508649438,53580.27271507632,48709.67199616899,48904.03286843079,51864.209277268885,51496.503123181,52925.46720806817,52267.362083749846,48472.337472605206,47275.177825780804,46047.37125906178,43887.7852465164,52683.33425468029,51861.004391939336
Cyb5b,26229.388034296542,31641.748332111965,27607.027779749325,33244.04512024837,23421.32977013894,27664.152550709146,30854.134727654266,30887.730711561744,25029.651535485486,24789.63199119374,21626.580230763862,25704.485126340212,21540.33579182349,21560.064970170857,26170.575355594825,23167.551881747797
Cyb5d1,5200.37311201202,5898.40300231437,5599.238433124325,6392.950489014697,4504.874918638499,4913.05883321232,4942.470138197031,6010.632260203934,4874.121003904253,4519.815660536162,3801.781966583818,4825.924477472207,3452.3496434555686,3686.195477073533,4213.721047298466,4513.391838286901
